Airport,Origin,Passengers
MDW,UGN,5.0
MDW,VRB,9.0
MDW,YHU,4.0
MDW,YIP,0.0
MDW,YNG,20.0
MDW,YOW,103.0
MDW,YPQ,82.0
MDW,YQB,0.0
MDW,YTZ,84907.0
MDW,YUL,20.0
MDW,YWG,95.0
MDW,YYC,82.0
MDW,YYZ,384.0
MDW,ZCL,18407.0
MDZ,ATL,224.0
MDZ,MIA,793.0
MEC,MIA,141.0
MED,IAD,557.0
MED,JFK,831.0
MED,LAX,281.0
MEL,HNL,53337.0
MEL,LAX,320219.0
MEL,SFO,12590.0
MEM,ABQ,128.0
MEM,ACY,283.0
MEM,AEX,0.0
MEM,ALB,0.0
MEM,ANC,0.0
MEM,ATL,445547.0
MEM,AUS,7853.0
MEM,BCN,4.0
MEM,BDL,347.0
MEM,BED,128.0
MEM,BFM,0.0
MEM,BGR,5.0
MEM,BHM,49.0
MEM,BHX,3.0
MEM,BLQ,4.0
MEM,BNA,1477.0
MEM,BOG,0.0
MEM,BOI,0.0
MEM,BOS,202.0
MEM,BQN,0.0
MEM,BRO,0.0
MEM,BTR,42.0
MEM,BTV,0.0
MEM,BUF,0.0
MEM,BUR,0.0
MEM,BWI,53748.0
MEM,CAE,285.0
MEM,CDG,0.0
MEM,CGN,0.0
MEM,CHA,398.0
MEM,CHS,0.0
MEM,CLE,346.0
MEM,CLT,188409.0
MEM,COS,0.0
MEM,COU,348.0
MEM,CPR,0.0
MEM,CUN,1472.0
MEM,CVG,98.0
MEM,DAL,63592.0
MEM,DAY,0.0
MEM,DCA,53274.0
MEM,DEN,96789.0
MEM,DFW,216632.0
MEM,DHN,0.0
MEM,DSM,0.0
MEM,DTW,67065.0
MEM,ELP,0.0
MEM,ENV,0.0
MEM,EWR,42043.0
MEM,FAT,76.0
MEM,FLL,17959.0
MEM,FRA,0.0
MEM,GDL,0.0
MEM,GEG,0.0
MEM,GRR,280.0
MEM,GTF,0.0
MEM,HKG,0.0
MEM,HKY,149.0
MEM,HNL,0.0
MEM,HOU,77970.0
MEM,HPN,101.0
MEM,HRL,0.0
MEM,HRO,1566.0
MEM,IAD,204.0
MEM,IAG,0.0
MEM,IAH,117429.0
MEM,IBZ,7.0
MEM,ICT,117.0
MEM,ILM,0.0
MEM,IND,402.0
MEM,JAN,139.0
MEM,JAX,138.0
MEM,JFK,284.0
MEM,LAS,51300.0
MEM,LAX,52502.0
MEM,LBB,0.0
MEM,LCK,0.0
MEM,LFT,159.0
MEM,LGA,63079.0
MEM,LGB,0.0
MEM,LGG,0.0
MEM,LIT,897.0
MEM,LRD,0.0
MEM,MCI,277.0
MEM,MCO,79756.0
MEM,MDT,249.0
MEM,MDW,75958.0
MEM,MEM,0.0
MEM,MFE,0.0
MEM,MIA,23365.0
MEM,MKE,476.0
MEM,MOB,18.0
MEM,MSN,0.0
MEM,MSP,75765.0
MEM,MSY,773.0
MEM,MTY,0.0
MEM,MXP,0.0
MEM,MYR,172.0
MEM,NRT,0.0
MEM,OAK,3662.0
MEM,OKC,128.0
MEM,OMA,1.0
MEM,ONT,0.0
MEM,OPF,0.0
MEM,ORD,146878.0
MEM,ORF,0.0
MEM,PBI,3.0
MEM,PDX,0.0
MEM,PHF,0.0
MEM,PHL,52405.0
MEM,PHX,43967.0
MEM,PIE,14208.0
MEM,PIT,140.0
MEM,PTY,0.0
MEM,PVD,0.0
MEM,PWM,0.0
MEM,QRO,0.0
MEM,RDU,29.0
MEM,RIC,45.0
MEM,RIV,191.0
MEM,RNO,0.0
MEM,ROC,0.0
MEM,RSW,114.0
MEM,SAN,192.0
MEM,SAT,2763.0
MEM,SAV,175.0
MEM,SEA,609.0
MEM,SFO,216.0
MEM,SHV,0.0
MEM,SJC,0.0
MEM,SJO,0.0
MEM,SJU,0.0
MEM,SLC,1506.0
MEM,SMF,314.0
MEM,SNA,0.0
MEM,STL,215.0
MEM,STN,0.0
MEM,SWF,0.0
MEM,SYR,0.0
MEM,TEB,48.0
MEM,TIJ,0.0
MEM,TLC,0.0
MEM,TLH,0.0
MEM,TPA,41073.0
MEM,TPE,0.0
MEM,TUL,359.0
MEM,TUS,399.0
MEM,TYS,70.0
MEM,VCP,0.0
MEM,VPS,4561.0
MEM,YEG,0.0
MEM,YHM,0.0
MEM,YIP,0.0
MEM,YKF,1.0
MEM,YMX,0.0
MEM,YOW,0.0
MEM,YQG,0.0
MEM,YUL,6.0
MEM,YVR,0.0
MEM,YWG,0.0
MEM,YXU,0.0
MEM,YYC,0.0
MEM,YYZ,19439.0
MER,RDU,0.0
MEX,AEX,2843.0
MEX,ANC,146.0
MEX,ATL,208552.0
MEX,AUS,22327.0
MEX,BOS,46913.0
MEX,CLT,34880.0
MEX,CVG,0.0
MEX,DAL,56.0
MEX,DEN,35840.0
MEX,DFW,322113.0
MEX,DTW,73104.0
MEX,ELP,6280.0
MEX,EWR,87015.0
MEX,FLL,80697.0
MEX,HOU,147680.0
MEX,HRL,141.0
MEX,IAD,66693.0
MEX,IAH,382594.0
MEX,JFK,485672.0
MEX,LAS,210722.0
MEX,LAX,603539.0
MEX,MCO,211978.0
MEX,MFE,5248.0
MEX,MIA,326340.0
MEX,MSY,250.0
MEX,OAK,7047.0
MEX,ORD,317342.0
MEX,PBI,83.0
MEX,PDX,39853.0
MEX,PHL,14068.0
MEX,PHX,48635.0
MEX,SAN,5377.0
MEX,SAT,123181.0
MEX,SEA,45154.0
MEX,SFO,211640.0
MEX,SJC,11693.0
MEX,SLC,43740.0
MEX,SMF,1288.0
MEX,TPA,1.0
MFE,AGU,49.0
MFE,AUS,0.0
MFE,BJX,62.0
MFE,BRO,86.0
MFE,CVG,0.0
MFE,DFW,149449.0
MFE,DTW,0.0
MFE,ELP,0.0
MFE,ENV,298.0
MFE,EWR,75.0
MFE,GRK,0.0
MFE,GUA,0.0
MFE,HRL,0.0
MFE,IAH,125765.0
MFE,LAS,39884.0
MFE,LAX,3183.0
MFE,LIT,0.0
MFE,LRD,0.0
MFE,MCI,0.0
MFE,MEM,0.0
MFE,MEX,5569.0
MFE,MIA,0.0
MFE,MLM,46.0
MFE,MTY,108.0
MFE,ORD,0.0
MFE,PHX,1447.0
MFE,SAP,0.0
MFE,SAT,0.0
MFE,SHV,0.0
MFE,SLW,0.0
MFE,YIP,0.0
MFM,ANC,9.0
MFM,HNL,6.0
MFM,JFK,275.0
MGA,ATL,23204.0
MGA,DAL,0.0
MGA,DFW,3174.0
MGA,FLL,36395.0
MGA,IAH,43230.0
MGA,LAX,153.0
MGA,LRD,0.0
MGA,MIA,115208.0
MHH,ATL,16015.0
MHH,BNA,4.0
MHH,CLE,6.0
MHH,CLT,152.0
MHH,FLL,26506.0
MHH,FMY,7.0
MHH,FOK,0.0
MHH,HPN,9.0
MHH,JAX,1625.0
MHH,MCO,5468.0
MHH,MIA,14083.0
MHH,OPF,2.0
MHH,ORL,11.0
MHH,PBI,17447.0
MHH,SWF,0.0
MHH,TEB,0.0
MHH,TLH,2.0
MHH,TPA,600.0
MHH,TTN,3.0
MHH,VRB,7.0
MHR,BFI,0.0
MHR,BIF,205.0
MHR,CAE,0.0
MHR,CVG,0.0
MHR,DEN,0.0
MHR,DFW,0.0
MHR,HNL,0.0
MHR,MEM,0.0
MHR,OAK,0.0
MHR,ONT,0.0
MHR,PDX,0.0
MHR,PHL,0.0
MHR,RNO,2.0
MHR,SLC,0.0
MHR,SUU,0.0
MHZ,NGU,0.0
MHZ,WRI,0.0
MIA,ABQ,0.0
MIA,ACT,0.0
MIA,ACY,216.0
MIA,AEX,635.0
MIA,AMA,0.0
MIA,AMS,26037.0
MIA,ANC,0.0
MIA,ANU,53243.0
MIA,ARN,4270.0
MIA,ASU,0.0
MIA,ATL,831620.0
MIA,AUA,116207.0
MIA,AUS,80486.0
MIA,AXA,4.0
MIA,BAD,0.0
MIA,BAQ,74574.0
MIA,BCN,79118.0
MIA,BDL,49889.0
MIA,BED,166.0
MIA,BEL,11761.0
MIA,BGI,106934.0
MIA,BGR,10.0
MIA,BHM,24539.0
MIA,BIF,0.0
MIA,BIM,2245.0
MIA,BLA,63893.0
MIA,BLV,0.0
MIA,BNA,88525.0
MIA,BOG,364881.0
MIA,BON,3218.0
MIA,BOS,351789.0
MIA,BQN,0.0
MIA,BRO,0.0
MIA,BRU,14829.0
MIA,BSB,56319.0
MIA,BTR,11.0
MIA,BUF,7359.0
MIA,BWI,146202.0
MIA,BZE,72238.0
MIA,CAE,2.0
MIA,CAI,0.0
MIA,CAP,35511.0
MIA,CCS,200001.0
MIA,CCZ,2.0
MIA,CDG,221099.0
MIA,CFG,913.0
MIA,CGN,4595.0
MIA,CHS,48405.0
MIA,CIW,6.0
MIA,CLE,50722.0
MIA,CLL,0.0
MIA,CLO,94422.0
MIA,CLT,372540.0
MIA,CMH,45886.0
MIA,CMN,0.0
MIA,CMW,43477.0
MIA,CNF,30062.0
MIA,COS,0.0
MIA,COU,0.0
MIA,CPH,19386.0
MIA,CTG,77969.0
MIA,CUN,282508.0
MIA,CUR,79357.0
MIA,CVG,40041.0
MIA,CZM,18079.0
MIA,DAL,466.0
MIA,DAY,0.0
MIA,DCA,422943.0
MIA,DEN,218733.0
MIA,DFW,609429.0
MIA,DOH,71964.0
MIA,DOV,0.0
MIA,DPA,3.0
MIA,DSM,36.0
MIA,DTW,199780.0
MIA,DUB,30315.0
MIA,DUS,30935.0
MIA,EDI,2.0
MIA,EIS,5.0
MIA,ELH,11838.0
MIA,ELP,41.0
MIA,ENV,0.0
MIA,EWR,408088.0
MIA,EYW,93234.0
MIA,FAB,17.0
MIA,FCO,78945.0
MIA,FDF,8242.0
MIA,FLL,4590.0
MIA,FOK,5.0
MIA,FOR,23282.0
MIA,FPO,31244.0
MIA,FRA,140669.0
MIA,GCM,160800.0
MIA,GDL,15288.0
MIA,GFK,0.0
MIA,GGT,18843.0
MIA,GIG,149529.0
MIA,GND,41762.0
MIA,GNV,22418.0
MIA,GOA,4.0
MIA,GOT,2.0
MIA,GRR,718.0
MIA,GRU,495653.0
MIA,GUA,155227.0
MIA,GUS,0.0
MIA,GVA,6.0
MIA,GYE,115087.0
MIA,HAM,3.0
MIA,HAV,405001.0
MIA,HEL,17745.0
MIA,HNL,0.0
MIA,HOG,61442.0
MIA,HOU,927.0
MIA,HPN,85.0
MIA,HRL,0.0
MIA,IAD,92129.0
MIA,IAH,371775.0
MIA,ILM,0.0
MIA,IND,57241.0
MIA,INT,0.0
MIA,ISP,11032.0
MIA,IST,96725.0
MIA,JAX,89742.0
MIA,JFK,539402.0
MIA,KEF,3229.0
MIA,KIN,147137.0
MIA,KOA,0.0
MIA,LAN,0.0
MIA,LAS,196408.0
MIA,LAX,498056.0
MIA,LBB,70.0
MIA,LCK,0.0
MIA,LFT,0.0
MIA,LGA,841621.0
MIA,LGB,0.0
MIA,LGW,387.0
MIA,LHR,480718.0
MIA,LIM,354124.0
MIA,LIR,53586.0
MIA,LIS,88037.0
MIA,LNA,1.0
MIA,LRD,0.0
MIA,LRM,1229.0
MIA,LTN,20.0
MIA,LUK,0.0
MIA,LUX,0.0
MIA,MAD,337724.0
MIA,MAO,38132.0
MIA,MAR,54569.0
MIA,MBJ,127197.0
MIA,MCI,24285.0
MIA,MCO,397321.0
MIA,MDE,151911.0
MIA,MDT,0.0
MIA,MDW,10.0
MIA,MEM,25091.0
MIA,MEX,318553.0
MIA,MFE,782.0
MIA,MGA,122557.0
MIA,MHH,14124.0
MIA,MIA,1132.0
MIA,MID,21729.0
MIA,MKE,14944.0
MIA,MLB,166.0
MIA,MSN,0.0
MIA,MSP,150732.0
MIA,MSY,143847.0
MIA,MTY,19056.0
MIA,MUC,42855.0
MIA,MVD,117204.0
MIA,MXF,0.0
MIA,MXP,82010.0
MIA,MYR,0.0
MIA,NAS,218001.0
MIA,NCE,12.0
MIA,NGU,6.0
MIA,NIP,0.0
MIA,NQX,0.0
MIA,OAK,0.0
MIA,OKC,354.0
MIA,OMA,13909.0
MIA,ONT,0.0
MIA,OPF,0.0
MIA,ORD,645799.0
MIA,ORF,42931.0
MIA,OSL,12594.0
MIA,PAP,136141.0
MIA,PBI,5540.0
MIA,PBM,133.0
MIA,PDX,83.0
MIA,PEI,646.0
MIA,PHL,384664.0
MIA,PHX,173760.0
MIA,PIE,204.0
MIA,PIT,51035.0
MIA,PLS,88442.0
MIA,PMI,4.0
MIA,PNE,30.0
MIA,PNS,37536.0
MIA,POP,49437.0
MIA,POS,160588.0
MIA,PSE,0.0
MIA,PTP,4786.0
MIA,PTY,385822.0
MIA,PUJ,183696.0
MIA,PVD,14647.0
MIA,PVR,0.0
MIA,QRO,0.0
MIA,RDU,148624.0
MIA,REC,14939.0
MIA,RIC,31111.0
MIA,RMS,0.0
MIA,RNO,0.0
MIA,ROW,0.0
MIA,RSW,13456.0
MIA,RTB,9074.0
MIA,SAL,87319.0
MIA,SAN,65154.0
MIA,SAP,101858.0
MIA,SAT,35897.0
MIA,SAV,9076.0
MIA,SCL,233569.0
MIA,SCU,14674.0
MIA,SDQ,203113.0
MIA,SEA,65517.0
MIA,SFO,281384.0
MIA,SHV,0.0
MIA,SJC,13.0
MIA,SJO,141629.0
MIA,SJU,334831.0
MIA,SKB,62774.0
MIA,SLC,10746.0
MIA,SLW,0.0
MIA,SMF,51.0
MIA,SMR,546.0
MIA,SNA,2.0
MIA,SNN,176.0
MIA,SNR,16.0
MIA,SNU,92225.0
MIA,SOF,8.0
MIA,SPN,0.0
MIA,SSA,5671.0
MIA,STI,60497.0
MIA,STL,79757.0
MIA,STN,2.0
MIA,STT,111392.0
MIA,STX,88862.0
MIA,SVD,339.0
MIA,SVO,42959.0
MIA,SWF,1.0
MIA,SXM,46974.0
MIA,SYR,89.0
MIA,TAB,0.0
MIA,TCB,4.0
MIA,TEB,112.0
MIA,TGU,55454.0
MIA,TLH,38659.0
MIA,TLV,35483.0
MIA,TPA,249395.0
MIA,TTN,6093.0
MIA,TUC,0.0
MIA,TUL,3504.0
MIA,TYS,1019.0
MIA,UIO,106252.0
MIA,UVF,50651.0
MIA,VAD,0.0
MIA,VCP,0.0
MIA,VCV,12.0
MIA,VIE,29326.0
MIA,VKO,7.0
MIA,VPS,0.0
MIA,VRA,41655.0
MIA,VVI,52735.0
MIA,WRI,0.0
MIA,YEG,241.0
MIA,YHM,282.0
MIA,YHZ,133.0
MIA,YJT,0.0
MIA,YMX,0.0
MIA,YOW,422.0
MIA,YQM,0.0
MIA,YQX,4.0
MIA,YUL,90299.0
MIA,YWG,477.0
MIA,YXU,254.0
MIA,YYR,394.0
MIA,YYZ,276579.0
MIA,ZAZ,0.0
MIA,ZRH,115101.0
MIA,ZSA,4279.0
MID,ATL,15290.0
MID,BWI,136.0
MID,FLL,135.0
MID,IAH,32863.0
MID,JFK,152.0
MID,MIA,21916.0
MID,MSP,3.0
MKE,ABQ,248.0
MKE,ACY,288.0
MKE,ALB,156.0
MKE,ANC,0.0
MKE,ATL,405166.0
MKE,AUS,12670.0
MKE,BDL,311.0
MKE,BED,169.0
MKE,BFI,0.0
MKE,BGR,62.0
MKE,BHM,55.0
MKE,BNA,93033.0
MKE,BOI,213.0
MKE,BOS,77507.0
MKE,BTV,49.0
MKE,BUF,143.0
MKE,BUR,38.0
MKE,BWI,111110.0
MKE,CAE,47.0
MKE,CHS,79.0
MKE,CLE,62748.0
MKE,CLT,97862.0
MKE,CMH,1203.0
MKE,COS,109.0
MKE,CUN,2985.0
MKE,CVG,9213.0
MKE,DAL,8392.0
MKE,DAY,0.0
MKE,DCA,78620.0
MKE,DEN,277378.0
MKE,DFW,137386.0
MKE,DLH,49.0
MKE,DSM,128.0
MKE,DTW,169438.0
MKE,ENV,866.0
MKE,EWR,54298.0
MKE,FLL,32312.0
MKE,GDL,8096.0
MKE,GRB,81.0
MKE,GRR,406.0
MKE,GUS,0.0
MKE,HEL,467.0
MKE,HIB,0.0
MKE,HOU,41262.0
MKE,HPN,102.0
MKE,IAD,1056.0
MKE,IAH,39116.0
MKE,ICT,39.0
MKE,ILM,5.0
MKE,IND,1123.0
MKE,JAX,1487.0
MKE,JFK,469.0
MKE,LAN,48.0
MKE,LAS,166253.0
MKE,LAX,46684.0
MKE,LCK,0.0
MKE,LGA,157824.0
MKE,LGW,320.0
MKE,LHR,70.0
MKE,LIT,14.0
MKE,LNK,89.0
MKE,LUK,54.0
MKE,MBJ,318.0
MKE,MCI,61364.0
MKE,MCO,199642.0
MKE,MDT,174.0
MKE,MDW,1775.0
MKE,MEM,488.0
MKE,MEX,211.0
MKE,MIA,14498.0
MKE,MKE,6.0
MKE,MOT,0.0
MKE,MQT,0.0
MKE,MSN,248.0
MKE,MSP,222347.0
MKE,MSY,160.0
MKE,NRT,210.0
MKE,OAK,61.0
MKE,OKC,200.0
MKE,OMA,692.0
MKE,ONT,0.0
MKE,ORD,188503.0
MKE,ORF,69.0
MKE,PDX,5296.0
MKE,PHL,69163.0
MKE,PHX,202938.0
MKE,PIE,13889.0
MKE,PIT,1169.0
MKE,PSP,218.0
MKE,PVD,76.0
MKE,PWM,224.0
MKE,RDU,12901.0
MKE,RIC,60.0
MKE,RIV,0.0
MKE,ROC,92.0
MKE,RSW,66594.0
MKE,SAN,19653.0
MKE,SAT,74.0
MKE,SEA,92732.0
MKE,SFO,9847.0
MKE,SJC,394.0
MKE,SLC,24940.0
MKE,SMF,168.0
MKE,SNA,413.0
MKE,STL,80062.0
MKE,SYR,225.0
MKE,TPA,77851.0
MKE,TUL,49.0
MKE,TUS,0.0
MKE,TYS,0.0
MKE,YIP,36.0
MKE,YOW,0.0
MKE,YUL,71.0
MKE,YVR,4.0
MKE,YWG,121.0
MKE,YXE,0.0
MKE,YYZ,20130.0
MKK,HNL,55758.0
MKK,HNM,17.0
MKK,JHM,1053.0
MKK,KOA,0.0
MKK,LNY,480.0
MKK,MUE,0.0
MKK,OGG,22640.0
MKL,ATL,1974.0
MKL,STL,3443.0
MKL,YIP,0.0
MLA,EWR,2.0
MLA,FLL,5.0
MLA,ORD,0.0
MLA,PBI,1.0
MLA,TEB,6.0
MLB,ATL,169051.0
MLB,BIM,828.0
MLB,CLE,49.0
MLB,CLT,53924.0
MLB,CTG,117.0
MLB,DLH,0.0
MLB,EWR,63.0
MLB,HPN,1.0
MLB,ISP,348.0
MLB,MHH,27.0
MLB,ORD,0.0
MLB,ORL,0.0
MLB,PBI,137.0
MLB,PHX,9.0
MLB,PWM,2721.0
MLB,SJU,143.0
MLB,TTN,0.0
MLB,YOW,226.0
MLB,YQG,196.0
MLB,YTZ,888.0
MLB,YUL,4.0
MLB,YYZ,5.0
MLH,TEB,4.0
MLM,DFW,21096.0
MLM,FAT,13038.0
MLM,IAH,14062.0
MLM,LAX,30804.0
MLM,MDW,44119.0
MLM,OAK,29927.0
MLM,SFO,121.0
MLM,SJC,15334.0
MLU,ATL,50281.0
MLU,BHM,179.0
MLU,BTR,30.0
MLU,CHA,0.0
MLU,CPR,3.0
MLU,DEN,41.0
MLU,DFW,32253.0
MLU,DTW,0.0
MLU,ELP,152.0
MLU,FLL,154.0
MLU,IAH,22558.0
MLU,JAN,45.0
MLU,MEM,0.0
MLU,MOB,0.0
MLU,MSP,0.0
MLU,MYR,143.0
MLU,ORD,77.0
MLU,SAF,0.0
MLU,SAT,152.0
MLU,SAV,150.0
MLU,SHV,9.0
MNL,ANC,0.0
MNL,GUM,228950.0
MNL,HNL,111674.0
MNL,JFK,20938.0
MNL,LAX,405220.0
MNL,SFO,262334.0
MOB,ATL,126936.0
MOB,BHM,0.0
MOB,BNA,50.0
MOB,BTR,201.0
MOB,CAE,42.0
MOB,CLT,48804.0
MOB,COU,0.0
MOB,DFW,50630.0
MOB,GRK,0.0
MOB,IAH,61404.0
MOB,IND,49.0
MOB,JAN,60.0
MOB,JFK,90.0
MOB,LCH,0.0
MOB,MCO,0.0
MOB,MDW,107.0
MOB,MSP,144.0
MOB,ORD,8151.0
MOB,PNS,134.0
MOB,RIC,28.0
MOB,TYS,0.0
MOT,COS,37.0
MOT,CYS,25.0
MOT,DEN,29414.0
MOT,ENV,671.0
MOT,GFK,88.0
MOT,GVA,9.0
MOT,HIB,0.0
MOT,ISN,0.0
MOT,LAS,20459.0
MOT,MQT,0.0
MOT,MSP,77315.0
MOT,ORD,0.0
MOT,YXE,62.0
MPL,TEB,4.0
MPV,HPN,2.0
MPV,TEB,3.0
MQT,DTW,18951.0
MQT,GRB,158.0
MQT,MAF,120.0
MQT,MKE,0.0
MQT,MSP,13313.0
MQT,ORD,19351.0
MRI,ENA,0.0
MRI,MCG,10.0
MRI,OME,4.0
MRI,TKA,0.0
MRI,TLJ,2.0
MRS,BCT,3.0
MRS,TEB,16.0
MRU,BOS,0.0
MSJ,ANC,0.0
MSJ,HNL,158.0
MSN,ABQ,153.0
MSN,ALB,0.0
MSN,AMS,238.0
MSN,ANC,258.0
MSN,ATL,123601.0
MSN,AUS,121.0
MSN,BDL,98.0
MSN,BED,42.0
MSN,BNA,288.0
MSN,BOI,135.0
MSN,BOS,385.0
MSN,BTV,32.0
MSN,BUF,230.0
MSN,BWI,211.0
MSN,CHS,0.0
MSN,CLE,186.0
MSN,CLT,39385.0
MSN,CMH,69.0
MSN,COS,152.0
MSN,CVG,43.0
MSN,DCA,16498.0
MSN,DEN,111555.0
MSN,DFW,61819.0
MSN,DLH,0.0
MSN,DPA,0.0
MSN,DSM,97.0
MSN,DTW,138389.0
MSN,ENV,428.0
MSN,EWR,27877.0
MSN,GFK,34.0
MSN,GRB,68.0
MSN,GRR,236.0
MSN,GTF,145.0
MSN,IAD,168.0
MSN,IAH,354.0
MSN,IND,0.0
MSN,JAX,125.0
MSN,JFK,566.0
MSN,LAN,189.0
MSN,LAS,24209.0
MSN,LAX,656.0
MSN,LGA,37527.0
MSN,LIT,60.0
MSN,LNK,280.0
MSN,MCI,138.0
MSN,MCO,10001.0
MSN,MDW,5.0
MSN,MEM,0.0
MSN,MIA,0.0
MSN,MKE,481.0
MSN,MOB,0.0
MSN,MQT,41.0
MSN,MSP,138710.0
MSN,NAS,152.0
MSN,OAK,0.0
MSN,OMA,80.0
MSN,ORD,233392.0
MSN,PDX,296.0
MSN,PHL,31227.0
MSN,PHN,2.0
MSN,PHX,1015.0
MSN,PIT,0.0
MSN,PVD,137.0
MSN,RDU,345.0
MSN,RIC,0.0
MSN,RIV,0.0
MSN,RSW,3497.0
MSN,SAV,42.0
MSN,SEA,407.0
MSN,SFO,13606.0
MSN,SJC,231.0
MSN,SLC,20522.0
MSN,SMF,142.0
MSN,SNA,105.0
MSN,STL,63.0
MSN,SUX,91.0
MSN,SYR,75.0
MSN,TEB,2.0
MSN,TLH,34.0
MSN,TPA,2283.0
MSN,TUL,7.0
MSN,TUS,155.0
MSN,TYS,0.0
MSN,YIP,136.0
MSN,YOW,65.0
MSN,YVR,144.0
MSN,YWG,160.0
MSN,YYC,211.0
MSP,ABI,93.0
MSP,ABQ,28259.0
MSP,AEX,307.0
MSP,ALB,23046.0
MSP,AMS,269978.0
MSP,ANC,116187.0
MSP,ATL,774957.0
MSP,AUA,3838.0
MSP,AUS,117144.0
MSP,BDL,119148.0
MSP,BED,151.0
MSP,BFI,133.0
MSP,BNA,165384.0
MSP,BOI,82754.0
MSP,BOS,444416.0
MSP,BRO,0.0
MSP,BUF,36138.0
MSP,BWI,264964.0
MSP,BZE,92.0
MSP,CDG,111787.0
MSP,CHA,0.0
MSP,CHS,2095.0
MSP,CLE,107888.0
MSP,CLT,270096.0
MSP,CMH,107885.0
MSP,COS,11414.0
MSP,CUN,143764.0
MSP,CVG,132442.0
MSP,CZM,11611.0
MSP,DAL,1690.0
MSP,DAY,41494.0
MSP,DCA,287066.0
MSP,DEN,831500.0
MSP,DFW,472574.0
MSP,DLH,77046.0
MSP,DPA,0.0
MSP,DSM,102018.0
MSP,DTW,431658.0
MSP,ELP,130.0
MSP,ENV,678.0
MSP,EWR,235209.0
MSP,FAI,17703.0
MSP,FAT,144.0
MSP,FLL,98965.0
MSP,FOD,1303.0
MSP,FRA,13998.0
MSP,GCM,2063.0
MSP,GEG,114483.0
MSP,GFK,83255.0
MSP,GRB,82952.0
MSP,GRR,154576.0
MSP,GTF,27596.0
MSP,HIB,15715.0
MSP,HLN,19622.0
MSP,HMN,0.0
MSP,HND,90257.0
MSP,HNL,52764.0
MSP,HOP,0.0
MSP,HOU,330.0
MSP,HPN,47.0
MSP,HRL,19350.0
MSP,HUX,1279.0
MSP,IAD,105865.0
MSP,IAH,262198.0
MSP,ICT,43440.0
MSP,IND,149766.0
MSP,INL,16168.0
MSP,INT,0.0
MSP,ISN,30508.0
MSP,ISP,4219.0
MSP,JAX,32240.0
MSP,JFK,235200.0
MSP,KEF,61647.0
MSP,LAN,32873.0
MSP,LAS,542703.0
MSP,LAX,597412.0
MSP,LBG,3.0
MSP,LEJ,0.0
MSP,LGA,337731.0
MSP,LHR,62603.0
MSP,LIR,12805.0
MSP,LNK,41075.0
MSP,LRD,0.0
MSP,LSV,0.0
MSP,MBJ,21373.0
MSP,MCI,233904.0
MSP,MCO,453500.0
MSP,MDT,82.0
MSP,MDW,394057.0
MSP,MEM,75412.0
MSP,MIA,150449.0
MSP,MKE,225292.0
MSP,MLU,0.0
MSP,MOT,76613.0
MSP,MQT,13295.0
MSP,MSN,149479.0
MSP,MSP,6.0
MSP,MSY,76159.0
MSP,MTY,0.0
MSP,MUC,235.0
MSP,MYR,10460.0
MSP,MZT,12125.0
MSP,NAS,2175.0
MSP,NGO,154.0
MSP,NJK,0.0
MSP,NRT,216.0
MSP,OAK,20091.0
MSP,OKC,40340.0
MSP,OMA,132622.0
MSP,ORD,765572.0
MSP,ORF,10220.0
MSP,PBI,8518.0
MSP,PDX,280848.0
MSP,PHL,240152.0
MSP,PHX,674862.0
MSP,PIT,103664.0
MSP,PSP,41255.0
MSP,PUB,91.0
MSP,PUJ,44280.0
MSP,PVD,313.0
MSP,PVR,43804.0
MSP,PWM,0.0
MSP,RDU,120370.0
MSP,RIC,35081.0
MSP,RNO,2767.0
MSP,ROC,26602.0
MSP,ROW,0.0
MSP,RSW,256838.0
MSP,SAN,270055.0
MSP,SAT,64368.0
MSP,SAV,5707.0
MSP,SEA,570877.0
MSP,SFO,442435.0
MSP,SJC,82203.0
MSP,SJD,20801.0
MSP,SJU,4396.0
MSP,SKB,98.0
MSP,SLC,280162.0
MSP,SMF,87952.0
MSP,SNA,107608.0
MSP,SNN,113.0
MSP,STL,272115.0
MSP,SYR,26536.0
MSP,TEB,17.0
MSP,TPA,197840.0
MSP,TTN,13794.0
MSP,TUL,25661.0
MSP,TUS,30287.0
MSP,TYS,20394.0
MSP,VCV,1.0
MSP,YEG,57502.0
MSP,YIP,143.0
MSP,YOW,92.0
MSP,YQR,20.0
MSP,YUL,30524.0
MSP,YVR,88264.0
MSP,YWG,110018.0
MSP,YXE,43552.0
MSP,YYC,78740.0
MSP,YYR,289.0
MSP,YYZ,138464.0
MSP,ZIH,9152.0
MSP,ZLO,1273.0
MSS,ALB,826.0
MSS,BDL,4.0
MSS,BOS,2807.0
MSS,BWI,686.0
MSS,ORD,0.0
MST,MIA,0.0
MSY,ABQ,275.0
MSY,ACY,10810.0
MSY,AEX,0.0
MSY,ATL,764099.0
MSY,AUS,107080.0
MSY,BCT,6.0
MSY,BDL,107.0
MSY,BFM,22.0
MSY,BGI,0.0
MSY,BHM,349.0
MSY,BNA,144655.0
MSY,BOG,129.0
MSY,BOS,115503.0
MSY,BTR,901.0
MSY,BWI,190744.0
MSY,CAE,27.0
MSY,CLE,22649.0
MSY,CLL,162.0
MSY,CLT,238638.0
MSY,CMH,21121.0
MSY,CRP,116.0
MSY,CUN,7541.0
MSY,CVG,19152.0
