Airline,Origin_Dest,Plane_Type_Text,Passengers,Airport 1,Airport 2
WN,AUS_LAS,Boeing 737-800,112626.0,AUS,LAS
TN,CDG_LAX,Airbus Industrie A340-300,112546.0,CDG,LAX
G4,CVG_FLL,Airbus Industrie A320-100/200,112540.0,CVG,FLL
B6,FLL_JFK,Airbus Industrie A320-100/200,112490.0,FLL,JFK
TK,ATL_IST,Airbus Industrie A330-200,112454.0,ATL,IST
AA,LAX_PHL,Airbus Industrie A330-200,112419.0,LAX,PHL
DL,NRT_PDX,Boeing 767-300/300ER,112398.0,NRT,PDX
B6,BQN_JFK,Airbus Industrie A321/Lr,112314.0,BQN,JFK
AA,CUR_MIA,Boeing 737-800,112248.0,CUR,MIA
DL,ATL_FLL,Airbus Industrie A321/Lr,112229.0,ATL,FLL
WN,DEN_SMF,Boeing 737-800,112228.0,DEN,SMF
AA,MIA_TGU,Airbus Industrie A319,112190.0,MIA,TGU
NK,ATL_ORD,Airbus Industrie A320-100/200,112181.0,ATL,ORD
DL,ATL_STR,Boeing 767-400/ER,112180.0,ATL,STR
OO,DEN_FAT,Canadair RJ-200ER /RJ-440,112139.0,DEN,FAT
DL,FLL_JFK,Airbus Industrie A320-100/200,112098.0,FLL,JFK
QX,SFO_SNA,Embraer ERJ-175,112067.0,SFO,SNA
AA,PHL_PIT,Airbus Industrie A319,112032.0,PHL,PIT
9E,DTW_JFK,Canadair CRJ 900,112018.0,DTW,JFK
AA,LAX_STL,Airbus Industrie A319,112017.0,LAX,STL
OO,BOI_SLC,Embraer ERJ-175,111972.0,BOI,SLC
UA,IAH_SJU,Boeing 737-900ER,111956.0,IAH,SJU
9E,DSM_DTW,Canadair CRJ 900,111907.0,DSM,DTW
YV,CHS_IAD,Canadair RJ-700,111824.0,CHS,IAD
RV,TPA_YYZ,Boeing 767-300/300ER,111790.0,TPA,YYZ
QF,JFK_LAX,Boeing 747-400,111758.0,JFK,LAX
UA,OGG_ORD,Boeing 777-200ER/200LR/233LR,111747.0,OGG,ORD
DL,FUK_HNL,Boeing 767-300/300ER,111744.0,FUK,HNL
NK,LBE_MCO,Airbus Industrie A320-100/200,111719.0,LBE,MCO
DL,HNL_NGO,Boeing 767-300/300ER,111706.0,HNL,NGO
UA,IAD_ORD,Airbus Industrie A320-100/200,111659.0,IAD,ORD
NK,DTW_IAH,Airbus Industrie A321/Lr,111645.0,DTW,IAH
NK,MCI_MCO,Airbus Industrie A320-100/200,111640.0,MCI,MCO
NK,BOG_FLL,Airbus Industrie A320-100/200,111627.0,BOG,FLL
WN,BWI_SAT,Boeing 737-700/700LR/Max 7,111530.0,BWI,SAT
4O,MEX_ORD,Airbus Industrie A320-100/200,111499.0,MEX,ORD
WN,DAL_LAX,Boeing 737-800,111491.0,DAL,LAX
UA,ORD_PHX,Airbus Industrie A320-100/200,111414.0,ORD,PHX
DL,DEN_SLC,Boeing 717-200,111401.0,DEN,SLC
WN,DEN_RNO,Boeing 737-700/700LR/Max 7,111397.0,DEN,RNO
LH,IAD_MUC,Airbus Industrie A330-200,111394.0,IAD,MUC
DL,DCA_LAX,Boeing 757-200,111369.0,DCA,LAX
CA,EWR_PEK,Boeing 777-300/300ER/333ER,111360.0,EWR,PEK
WN,PHX_RNO,Boeing 737-700/700LR/Max 7,111332.0,PHX,RNO
YV,DFW_DRO,Canadair CRJ 900,111315.0,DFW,DRO
B6,JFK_NAS,Airbus Industrie A320-100/200,111303.0,JFK,NAS
UA,IAH_YYC,Airbus Industrie A320-100/200,111229.0,IAH,YYC
PD,IAD_YTZ,De Havilland DHC8-400 Dash-8,111060.0,IAD,YTZ
B6,CLT_JFK,Embraer 190,111050.0,CLT,JFK
AA,MIA_SAP,Airbus Industrie A319,111047.0,MIA,SAP
WN,MCO_PIT,Boeing 737-800,111043.0,MCO,PIT
WN,BNA_BWI,Boeing 737-800,111020.0,BNA,BWI
WN,AUS_SJC,Boeing 737-700/700LR/Max 7,111016.0,AUS,SJC
AS,SEA_SMF,Boeing 737-800,110970.0,SEA,SMF
G4,CVG_PGD,Airbus Industrie A320-100/200,110951.0,CVG,PGD
AA,LAX_PEK,B787-900 Dreamliner,110941.0,LAX,PEK
CP,SAN_SEA,Embraer ERJ-175,110908.0,SAN,SEA
UA,IAH_MIA,Boeing 737-800,110849.0,IAH,MIA
UA,CLE_IAH,Boeing 737-700/700LR/Max 7,110747.0,CLE,IAH
UA,LAX_SIN,B787-900 Dreamliner,110726.0,LAX,SIN
UA,DEN_OGG,Boeing 757-200,110721.0,DEN,OGG
OO,LAS_LAX,Embraer ERJ-175,110681.0,LAS,LAX
NK,BDL_MCO,Airbus Industrie A320-100/200,110679.0,BDL,MCO
UA,CUN_EWR,Boeing 737-800,110552.0,CUN,EWR
AS,PDX_SJC,Boeing 737-900ER,110495.0,PDX,SJC
9E,CLT_JFK,Canadair CRJ 900,110394.0,CLT,JFK
OO,DFW_LAX,Embraer ERJ-175,110391.0,DFW,LAX
YV,MRY_PHX,Canadair CRJ 900,110372.0,MRY,PHX
WN,MCI_MKE,Boeing 737-700/700LR/Max 7,110366.0,MCI,MKE
DL,JFK_MSP,Airbus Industrie A319,110304.0,JFK,MSP
AA,MIA_STL,Airbus Industrie A319,110303.0,MIA,STL
4O,MEX_SAT,Airbus Industrie A320-100/200,110299.0,MEX,SAT
F9,CVG_MCO,Airbus Industrie A321/Lr,110287.0,CVG,MCO
WN,MCI_SAN,Boeing 737-700/700LR/Max 7,110239.0,MCI,SAN
AA,JFK_MAD,Boeing 767-300/300ER,110229.0,JFK,MAD
YX,LGA_STL,Embraer ERJ-175,110219.0,LGA,STL
DL,DFW_MSP,Boeing 717-200,110172.0,DFW,MSP
YX,BNA_MIA,Embraer ERJ-175,110083.0,BNA,MIA
SY,MSP_SFO,Boeing 737-800,110041.0,MSP,SFO
WN,SAT_STL,Boeing 737-700/700LR/Max 7,110034.0,SAT,STL
WN,AUS_BWI,Boeing 737-800,110019.0,AUS,BWI
NK,DFW_PHX,Airbus Industrie A320-100/200,110005.0,DFW,PHX
CP,SEA_YYC,Embraer ERJ-175,109990.0,SEA,YYC
NK,DTW_MSY,Airbus Industrie A320-100/200,109869.0,DTW,MSY
AA,FCO_PHL,Airbus Industrie A330-300,109811.0,FCO,PHL
AA,MSY_ORD,Boeing 737-800,109768.0,MSY,ORD
UA,IAH_SYD,B787-900 Dreamliner,109699.0,IAH,SYD
UA,DFW_ORD,Airbus Industrie A320-100/200,109661.0,DFW,ORD
AA,IAH_PHL,Embraer 190,109620.0,IAH,PHL
WN,AUS_FLL,Boeing 737-700/700LR/Max 7,109601.0,AUS,FLL
UA,BWI_DEN,Boeing 737-900ER,109579.0,BWI,DEN
AA,PHL_RDU,Embraer 190,109525.0,PHL,RDU
AA,CUN_PHX,Boeing 757-200,109497.0,CUN,PHX
YV,IAH_YYZ,Embraer ERJ-175,109486.0,IAH,YYZ
WN,BWI_HOU,Boeing 737-700/700LR/Max 7,109397.0,BWI,HOU
AA,DFW_PIT,McDonnell Douglas DC9 Super 80/MD81/82/83/88,109372.0,DFW,PIT
F9,DEN_LAS,Airbus Industrie A320-100/200,109252.0,DEN,LAS
QX,LAX_STS,De Havilland DHC8-400 Dash-8,109248.0,LAX,STS
IB,BOS_MAD,Airbus Industrie A330-300,109193.0,BOS,MAD
QX,PDX_SMF,De Havilland DHC8-400 Dash-8,109089.0,PDX,SMF
UA,IAD_MCO,Boeing 737-800,109078.0,IAD,MCO
AF,CDG_LAX,Boeing 777-300/300ER/333ER,109076.0,CDG,LAX
QX,EUG_PDX,De Havilland DHC8-400 Dash-8,109029.0,EUG,PDX
DL,AUS_SLC,Airbus Industrie A319,109022.0,AUS,SLC
AA,GCM_MIA,Boeing 737-800,109016.0,GCM,MIA
OO,BNA_DEN,Embraer ERJ-175,108966.0,BNA,DEN
OO,FLG_PHX,Canadair RJ-700,108934.0,FLG,PHX
OH,AVL_CLT,Canadair RJ-700,108807.0,AVL,CLT
F9,DEN_PHX,Airbus Industrie A321/Lr,108799.0,DEN,PHX
AA,DCA_MCO,Boeing 737-800,108788.0,DCA,MCO
PT,PHL_ROC,Embraer-145,108779.0,PHL,ROC
DL,MSP_RDU,Boeing 717-200,108778.0,MSP,RDU
AS,BNA_SEA,Boeing 737-900ER,108744.0,BNA,SEA
OO,SBA_SFO,Canadair RJ-200ER /RJ-440,108724.0,SBA,SFO
FI,IAD_KEF,Boeing 757-200,108694.0,IAD,KEF
VS,BOS_LHR,Airbus Industrie A340-600,108668.0,BOS,LHR
AS,SEA_SJC,Boeing 737-900,108630.0,SEA,SJC
OO,FSD_MSP,Canadair RJ-200ER /RJ-440,108611.0,FSD,MSP
DL,ATL_DEN,Boeing 737-800,108605.0,ATL,DEN
G4,CVG_PIE,Airbus Industrie A320-100/200,108586.0,CVG,PIE
WN,LAS_LGB,Boeing 737-700/700LR/Max 7,108579.0,LAS,LGB
B6,DCA_JAX,Embraer 190,108563.0,DCA,JAX
DL,BOS_MSP,Boeing 737-800,108557.0,BOS,MSP
DL,ATL_CVG,McDonnell Douglas DC9 Super 80/MD81/82/83/88,108481.0,ATL,CVG
AA,DEN_MIA,Boeing 737-800,108478.0,DEN,MIA
WN,ISP_PBI,Boeing 737-700/700LR/Max 7,108368.0,ISP,PBI
YV,GDL_IAH,Embraer ERJ-175,108282.0,GDL,IAH
OH,CLT_MKE,Canadair CRJ 900,108270.0,CLT,MKE
AA,DFW_GUA,Boeing 737-800,108242.0,DFW,GUA
WN,PDX_SFO,Boeing 737-700/700LR/Max 7,108240.0,PDX,SFO
WN,BOI_GEG,Boeing 737-700/700LR/Max 7,108201.0,BOI,GEG
WN,ABQ_MDW,Boeing 737-800,108200.0,ABQ,MDW
DL,JFK_LAS,Boeing 757-200,108085.0,JFK,LAS
B6,JFK_ORD,Embraer 190,108028.0,JFK,ORD
OO,GFK_MSP,Canadair RJ-200ER /RJ-440,108020.0,GFK,MSP
UA,DEN_PDX,Airbus Industrie A320-100/200,107966.0,DEN,PDX
DL,FCO_JFK,Airbus Industrie A330-300,107884.0,FCO,JFK
AA,EWR_MIA,Airbus Industrie A321/Lr,107866.0,EWR,MIA
NK,LAX_MCI,Airbus Industrie A320-100/200,107847.0,LAX,MCI
AA,LAX_MEX,Boeing 737-800,107832.0,LAX,MEX
OS,IAD_VIE,Boeing 767-300/300ER,107829.0,IAD,VIE
NK,ACY_RSW,Airbus Industrie A320-100/200,107801.0,ACY,RSW
AS,PHL_SEA,Boeing 737-900ER,107776.0,PHL,SEA
EK,DXB_FLL,Boeing 777-200ER/200LR/233LR,107759.0,DXB,FLL
NK,FLL_SAP,Airbus Industrie A321/Lr,107758.0,FLL,SAP
DL,CDG_CVG,Boeing 767-300/300ER,107754.0,CDG,CVG
DL,ATL_CAE,McDonnell Douglas DC9 Super 80/MD81/82/83/88,107731.0,ATL,CAE
DL,ATL_GSP,McDonnell Douglas MD-90,107688.0,ATL,GSP
WN,ATL_PIT,Boeing 737-700/700LR/Max 7,107677.0,ATL,PIT
NK,ATL_IAH,Airbus Industrie A321/Lr,107670.0,ATL,IAH
UA,ORD_PHL,Boeing 737-800,107646.0,ORD,PHL
FI,JFK_KEF,Boeing 767-300/300ER,107641.0,JFK,KEF
DL,LAX_LIH,Boeing 757-200,107574.0,LAX,LIH
MQ,DFW_SGF,Embraer-145,107541.0,DFW,SGF
AA,DFW_ORF,McDonnell Douglas DC9 Super 80/MD81/82/83/88,107530.0,DFW,ORF
KE,DFW_ICN,Boeing 777-300/300ER/333ER,107503.0,DFW,ICN
WN,MCO_ORF,Boeing 737-700/700LR/Max 7,107440.0,MCO,ORF
AA,DFW_LIM,Boeing 757-200,107428.0,DFW,LIM
UA,BOS_IAH,Boeing 737-800,107392.0,BOS,IAH
AA,LIM_MIA,Boeing 757-200,107325.0,LIM,MIA
UA,ORD_SJU,Boeing 737-900ER,107252.0,ORD,SJU
YX,BNA_LGA,Embraer ERJ-175,107249.0,BNA,LGA
UA,BOS_EWR,Airbus Industrie A319,107192.0,BOS,EWR
DL,HNL_SEA,Boeing 757-200,107181.0,HNL,SEA
DL,LAX_PVR,Boeing 737-800,107178.0,LAX,PVR
DL,ATL_DUS,Boeing 767-400/ER,107099.0,ATL,DUS
WN,HOU_TPA,Boeing 737-800,107091.0,HOU,TPA
YV,IAH_STL,Embraer ERJ-175,107083.0,IAH,STL
CP,PSC_SEA,Embraer ERJ-175,107074.0,PSC,SEA
UA,ORD_SAN,Airbus Industrie A320-100/200,107061.0,ORD,SAN
DL,BOS_MSP,Boeing 737-900ER,106997.0,BOS,MSP
3U,PVG_SPN,Airbus Industrie A330-200,106974.0,PVG,SPN
WN,SJC_SLC,Boeing 737-700/700LR/Max 7,106947.0,SJC,SLC
WN,ATL_BWI,Boeing 737-800,106839.0,ATL,BWI
AA,JFK_ORD,Boeing 737-800,106836.0,JFK,ORD
WN,ABQ_HOU,Boeing 737-800,106788.0,ABQ,HOU
UA,EWR_MAN,Boeing 757-200,106787.0,EWR,MAN
UA,SFO_SNA,Airbus Industrie A320-100/200,106657.0,SFO,SNA
AC,SEA_YYZ,Airbus Industrie A320-100/200,106624.0,SEA,YYZ
YV,DFW_IAD,Embraer ERJ-175,106614.0,DFW,IAD
AA,DFW_PEK,B787-800 Dreamliner,106575.0,DFW,PEK
WN,BNA_MDW,Boeing 737-800,106482.0,BNA,MDW
YV,CRP_IAH,Embraer ERJ-175,106443.0,CRP,IAH
7C,GUM_PUS,Boeing 737-800,106415.0,GUM,PUS
AA,PHX_SMF,Boeing 737-800,106405.0,PHX,SMF
B6,HPN_PBI,Embraer 190,106395.0,HPN,PBI
AS,EWR_LAX,Airbus Industrie A319,106377.0,EWR,LAX
AA,ATL_LGA,Embraer 190,106363.0,ATL,LGA
AA,DFW_PIT,Boeing 737-800,106297.0,DFW,PIT
DL,ATL_MEM,Boeing 737-900ER,106261.0,ATL,MEM
EV,DCA_EWR,Embraer-145,106194.0,DCA,EWR
AF,CDG_IAD,Airbus Industrie A380-800,106084.0,CDG,IAD
AS,BWI_SEA,Boeing 737-900ER,106072.0,BWI,SEA
B6,JFK_PAP,Airbus Industrie A321/Lr,106066.0,JFK,PAP
WN,MDW_ONT,Boeing 737-800,106031.0,MDW,ONT
SK,CPH_IAD,Airbus Industrie A330-200,105994.0,CPH,IAD
UA,FLL_IAH,Boeing 737-800,105979.0,FLL,IAH
DL,CDG_SEA,Boeing 777-200ER/200LR/233LR,105974.0,CDG,SEA
WN,DEN_MKE,Boeing 737-800,105960.0,DEN,MKE
YX,LGA_RDU,Embraer ERJ-175,105911.0,LGA,RDU
OH,CLT_DAY,Canadair CRJ 900,105882.0,CLT,DAY
CP,DFW_LAX,Embraer ERJ-175,105863.0,DFW,LAX
AA,KOA_PHX,Boeing 757-200,105830.0,KOA,PHX
UA,DEN_MSP,Boeing 737-900ER,105828.0,DEN,MSP
UA,EDI_EWR,Boeing 757-200,105827.0,EDI,EWR
DY,EWR_FCO,Boeing 777-200ER/200LR/233LR,105816.0,EWR,FCO
WN,FLL_HOU,Boeing 737-800,105814.0,FLL,HOU
WS,FLL_YYZ,Boeing 737-800,105722.0,FLL,YYZ
WN,BWI_SJU,Boeing 737-700/700LR/Max 7,105677.0,BWI,SJU
UA,DEN_LIH,Boeing 757-200,105650.0,DEN,LIH
AM,MEX_MIA,Boeing 737-800,105642.0,MEX,MIA
DL,ATL_MLB,McDonnell Douglas DC9 Super 80/MD81/82/83/88,105604.0,ATL,MLB
WN,MDW_SLC,Boeing 737-700/700LR/Max 7,105578.0,MDW,SLC
AA,PHX_SJC,Airbus Industrie A320-100/200,105575.0,PHX,SJC
UA,FLL_SFO,Boeing 737-800,105553.0,FLL,SFO
B6,BOS_LAS,Airbus Industrie A320-100/200,105550.0,BOS,LAS
CP,LAX_YVR,Embraer ERJ-175,105494.0,LAX,YVR
WN,ATL_RSW,Boeing 737-700/700LR/Max 7,105487.0,ATL,RSW
AS,ANC_BET,Boeing 737-700/700LR/Max 7,105469.0,ANC,BET
WS,LAS_YEG,Boeing 737-800,105447.0,LAS,YEG
AA,MIA_STT,Boeing 757-200,105446.0,MIA,STT
MQ,AMA_DFW,Embraer ERJ-175,105376.0,AMA,DFW
WN,HOU_SNA,Boeing 737-700/700LR/Max 7,105374.0,HOU,SNA
TA,IAD_SAL,Airbus Industrie A320-100/200,105360.0,IAD,SAL
OO,LGB_SLC,Canadair CRJ 900,105356.0,LGB,SLC
AA,ORD_STL,McDonnell Douglas DC9 Super 80/MD81/82/83/88,105323.0,ORD,STL
HA,OAK_OGG,Boeing 767-300/300ER,105320.0,OAK,OGG
AS,SAN_SEA,Boeing 737-900,105296.0,SAN,SEA
B6,SJU_TPA,Airbus Industrie A320-100/200,105295.0,SJU,TPA
AA,IAH_MIA,Airbus Industrie A319,105272.0,IAH,MIA
UA,EWR_MUC,Boeing 767-300/300ER,105261.0,EWR,MUC
UA,ORD_YYZ,Airbus Industrie A319,105219.0,ORD,YYZ
WN,MDW_SJC,Boeing 737-800,105090.0,MDW,SJC
OS,EWR_VIE,Boeing 767-300/300ER,105084.0,EWR,VIE
9E,DTW_PIT,Canadair CRJ 900,105065.0,DTW,PIT
AA,ORD_PVG,B787-800 Dreamliner,105061.0,ORD,PVG
NK,BWI_DFW,Airbus Industrie A320-100/200,105053.0,BWI,DFW
WW,KEF_ORD,Airbus Industrie A321/Lr,105048.0,KEF,ORD
VB,GDL_LAX,Airbus Industrie A320-100/200,105018.0,GDL,LAX
WN,ABQ_OAK,Boeing 737-800,104998.0,ABQ,OAK
UA,IAH_LIR,Boeing 737-900,104998.0,IAH,LIR
YV,CVG_IAD,Canadair RJ-700,104914.0,CVG,IAD
WN,MCO_MEM,Boeing 737-700/700LR/Max 7,104905.0,MCO,MEM
DL,DTW_SLC,Airbus Industrie A321/Lr,104875.0,DTW,SLC
WN,MDW_SAN,Boeing 737-700/700LR/Max 7,104847.0,MDW,SAN
DL,JFK_ZRH,Airbus Industrie A330-200,104772.0,JFK,ZRH
OO,DCA_ORD,Embraer ERJ-175,104767.0,DCA,ORD
VX,LAS_SFO,Airbus Industrie A320-100/200,104720.0,LAS,SFO
WN,LAS_SJC,Boeing 737-800,104606.0,LAS,SJC
LX,BOS_ZRH,Airbus Industrie A340-300,104603.0,BOS,ZRH
JQ,HNL_MEL,B787-800 Dreamliner,104601.0,HNL,MEL
WN,DAL_STL,Boeing 737-800,104523.0,DAL,STL
WN,EWR_STL,Boeing 737-700/700LR/Max 7,104472.0,EWR,STL
AA,BOS_PHL,Embraer 190,104460.0,BOS,PHL
B6,JFK_SYR,Embraer 190,104422.0,JFK,SYR
EV,IAH_MOB,Embraer-145,104407.0,IAH,MOB
AS,ANC_PDX,Boeing 737-800,104391.0,ANC,PDX
WN,BNA_MCO,Boeing 737-800,104385.0,BNA,MCO
UA,IAH_SEA,Airbus Industrie A320-100/200,104377.0,IAH,SEA
AS,JFK_SFO,Airbus Industrie A319,104364.0,JFK,SFO
YV,CLT_IAD,Canadair RJ-700,104363.0,CLT,IAD
UA,EWR_SEA,Boeing 737-800,104355.0,EWR,SEA
NK,EWR_MYR,Airbus Industrie A321/Lr,104316.0,EWR,MYR
B6,BDL_DCA,Embraer 190,104249.0,BDL,DCA
UA,IAH_SJD,Boeing 737-900,104215.0,IAH,SJD
AA,PHL_PVD,Embraer 190,104192.0,PHL,PVD
WN,MDW_STL,Boeing 737-800,104187.0,MDW,STL
AA,BGI_MIA,Boeing B737 Max 800,104141.0,BGI,MIA
OO,MKE_ORD,Canadair RJ-200ER /RJ-440,104139.0,MKE,ORD
AA,DCA_PHX,Boeing 737-800,104074.0,DCA,PHX
UA,CDG_EWR,Boeing 767-400/ER,104046.0,CDG,EWR
AA,CLT_LGA,Airbus Industrie A320-100/200,104023.0,CLT,LGA
AM,GDL_SMF,Boeing 737-800,103963.0,GDL,SMF
AA,BNA_CLT,Airbus Industrie A320-100/200,103953.0,BNA,CLT
EV,IAH_JAN,Embraer-145,103938.0,IAH,JAN
UA,BOS_ORD,Airbus Industrie A320-100/200,103933.0,BOS,ORD
DL,MCO_SEA,Boeing 757-200,103926.0,MCO,SEA
DL,ATL_JAX,Boeing 737-900ER,103917.0,ATL,JAX
AA,MIA_SKB,Boeing 737-800,103879.0,MIA,SKB
AA,PHL_TPA,Airbus Industrie A319,103871.0,PHL,TPA
F9,DEN_SNA,Airbus Industrie A320-100/200,103863.0,DEN,SNA
UA,EWR_RSW,Airbus Industrie A320-100/200,103862.0,EWR,RSW
UA,IAH_SAN,Boeing 737-800,103834.0,IAH,SAN
NK,MCO_SJU,Airbus Industrie A320-100/200,103801.0,MCO,SJU
LH,FRA_LAX,Airbus Industrie A340-600,103773.0,FRA,LAX
QX,SEA_YYC,Embraer ERJ-175,103711.0,SEA,YYC
AC,LAX_YUL,Airbus Industrie A320-100/200,103672.0,LAX,YUL
UA,DCA_SFO,Boeing 757-300,103577.0,DCA,SFO
F9,MCO_MKE,Airbus Industrie A321/Lr,103569.0,MCO,MKE
YV,CMH_IAD,Canadair RJ-700,103567.0,CMH,IAD
OH,AVL_CLT,Canadair CRJ 900,103442.0,AVL,CLT
OH,BHM_CLT,Canadair CRJ 900,103374.0,BHM,CLT
WN,BNA_BOS,Boeing 737-800,103165.0,BNA,BOS
HU,PEK_SEA,B787-900 Dreamliner,103130.0,PEK,SEA
WN,MCO_MHT,Boeing 737-700/700LR/Max 7,103107.0,MCO,MHT
DL,ORD_SLC,Airbus Industrie A319,103082.0,ORD,SLC
UA,MCO_ORD,Airbus Industrie A320-100/200,102983.0,MCO,ORD
WN,BDL_TPA,Boeing 737-800,102954.0,BDL,TPA
DL,RNO_SLC,Boeing 737-800,102906.0,RNO,SLC
UA,ORD_YVR,Airbus Industrie A320-100/200,102886.0,ORD,YVR
DL,ATL_SLC,Boeing 767-300/300ER,102845.0,ATL,SLC
YX,DFW_LGA,Embraer-Emb-170,102814.0,DFW,LGA
UA,DEN_KOA,Boeing 757-200,102772.0,DEN,KOA
WN,HAV_TPA,Boeing 737-800,102762.0,HAV,TPA
OO,BNA_ORD,Embraer ERJ-175,102747.0,BNA,ORD
OO,ATL_SBN,Canadair RJ-200ER /RJ-440,102735.0,ATL,SBN
B6,BDL_TPA,Airbus Industrie A320-100/200,102728.0,BDL,TPA
AA,DCA_LAS,Boeing 737-800,102633.0,DCA,LAS
OH,CLT_DSM,Canadair CRJ 900,102526.0,CLT,DSM
UA,IAD_TPA,Boeing 737-900ER,102509.0,IAD,TPA
OO,DLH_MSP,Canadair RJ-200ER /RJ-440,102499.0,DLH,MSP
OO,ATL_DHN,Canadair RJ-200ER /RJ-440,102445.0,ATL,DHN
DL,ATL_CVG,McDonnell Douglas MD-90,102445.0,ATL,CVG
WN,DAL_LGA,Boeing 737-800,102415.0,DAL,LGA
DL,HAV_MIA,Airbus Industrie A320-100/200,102391.0,HAV,MIA
F9,ATL_MCO,Airbus Industrie A321/Lr,102379.0,ATL,MCO
OH,CLT_MDT,Canadair CRJ 900,102366.0,CLT,MDT
UA,BNA_SFO,Airbus Industrie A319,102347.0,BNA,SFO
WN,BHM_TPA,Boeing 737-700/700LR/Max 7,102327.0,BHM,TPA
DL,GRU_MCO,Boeing 767-300/300ER,102298.0,GRU,MCO
YV,DCA_IAH,Embraer ERJ-175,102298.0,DCA,IAH
AA,BOS_JFK,Airbus Industrie A321/Lr,102236.0,BOS,JFK
UA,ORD_ROC,Airbus Industrie A320-100/200,102234.0,ORD,ROC
OH,CLT_LIT,Canadair CRJ 900,102231.0,CLT,LIT
DL,JFK_SFO,Boeing 767-300/300ER,102154.0,JFK,SFO
MQ,ORD_SGF,Embraer-145,102150.0,ORD,SGF
AS,DAL_LAX,Airbus Industrie A319,102129.0,DAL,LAX
AC,RSW_YYZ,Airbus Industrie A321/Lr,102124.0,RSW,YYZ
WN,ISP_MCO,Boeing 737-800,102110.0,ISP,MCO
UA,SEA_SFO,Airbus Industrie A319,102109.0,SEA,SFO
NK,FLL_MYR,Airbus Industrie A320-100/200,102095.0,FLL,MYR
B6,CUN_JFK,Airbus Industrie A320-100/200,102041.0,CUN,JFK
UP,MIA_NAS,Boeing 737-100/200,102008.0,MIA,NAS
AS,KTN_SEA,Boeing 737-700/700LR/Max 7,101968.0,KTN,SEA
DL,MCO_SLC,Boeing 757-200,101811.0,MCO,SLC
UA,MSP_ORD,Airbus Industrie A319,101805.0,MSP,ORD
YV,IAH_TUL,Embraer ERJ-175,101788.0,IAH,TUL
AA,DEN_PHX,Airbus Industrie A319,101757.0,DEN,PHX
YX,IAH_LGA,Embraer ERJ-175,101745.0,IAH,LGA
UA,AUS_IAH,Airbus Industrie A320-100/200,101741.0,AUS,IAH
DL,ATL_BTR,Boeing 717-200,101726.0,ATL,BTR
UA,AUS_IAH,Boeing 737-800,101719.0,AUS,IAH
UA,IAH_TPA,Boeing 737-900,101689.0,IAH,TPA
DL,KOA_SEA,Boeing 757-200,101678.0,KOA,SEA
BA,LHR_ORD,Boeing 777-200ER/200LR/233LR,101640.0,LHR,ORD
AS,EWR_LAX,Airbus Industrie A320-100/200,101637.0,EWR,LAX
9E,CVG_MSP,Canadair CRJ 900,101630.0,CVG,MSP
AA,CLT_MCI,Airbus Industrie A321/Lr,101590.0,CLT,MCI
AF,CDG_IAH,Boeing 777-300/300ER/333ER,101561.0,CDG,IAH
OO,LAX_MRY,Canadair RJ-200ER /RJ-440,101560.0,LAX,MRY
AA,CDG_DFW,Boeing 777-200ER/200LR/233LR,101507.0,CDG,DFW
AS,SAT_SEA,Boeing 737-900ER,101378.0,SAT,SEA
UA,IAH_MEX,Airbus Industrie A319,101370.0,IAH,MEX
EV,EWR_RIC,Embraer-145,101316.0,EWR,RIC
AC,EWR_YVR,B787-900 Dreamliner,101300.0,EWR,YVR
OH,CLT_FAY,Canadair RJ-700,101262.0,CLT,FAY
DL,ATL_DUB,Airbus Industrie A330-300,101232.0,ATL,DUB
UA,PDX_SFO,Airbus Industrie A319,101219.0,PDX,SFO
UA,BNA_EWR,Boeing 737-800,101210.0,BNA,EWR
YV,IAH_MCI,Embraer ERJ-175,101159.0,IAH,MCI
DL,CUN_LAX,Boeing 737-900ER,101156.0,CUN,LAX
AS,HNL_SAN,Boeing 737-800,101133.0,HNL,SAN
G7,DTW_STL,Canadair CRJ 900,101110.0,DTW,STL
UA,ORD_SNA,Boeing 737-700/700LR/Max 7,101103.0,ORD,SNA
WN,ALB_MCO,Boeing 737-700/700LR/Max 7,101101.0,ALB,MCO
OH,CLT_GSP,Canadair RJ-700,101076.0,CLT,GSP
AS,OGG_SMF,Boeing 737-800,101071.0,OGG,SMF
AS,DCA_PDX,Boeing 737-800,101055.0,DCA,PDX
B6,BDA_JFK,Airbus Industrie A320-100/200,101048.0,BDA,JFK
KL,AMS_IAD,B787-900 Dreamliner,101037.0,AMS,IAD
QX,BOI_GEG,De Havilland DHC8-400 Dash-8,101030.0,BOI,GEG
AA,BOS_CLT,Airbus Industrie A320-100/200,100982.0,BOS,CLT
B6,JFK_SLC,Airbus Industrie A320-100/200,100978.0,JFK,SLC
WN,BWI_MSY,Boeing 737-800,100966.0,BWI,MSY
DL,MSP_ORD,Boeing 717-200,100913.0,MSP,ORD
WN,ATL_MKE,Boeing 737-700/700LR/Max 7,100799.0,ATL,MKE
FI,KEF_ORD,Boeing 757-200,100792.0,KEF,ORD
WN,LAS_SFO,Boeing 737-800,100784.0,LAS,SFO
WS,LAX_YYC,Boeing 737-800,100783.0,LAX,YYC
AA,DFW_SJO,Boeing 737-800,100746.0,DFW,SJO
DL,AMS_PDX,Airbus Industrie A330-300,100700.0,AMS,PDX
OO,DTW_LAN,Canadair RJ-200ER /RJ-440,100700.0,DTW,LAN
