Airline,Airport,Route_Type,Destination_Region,Passengers
LF,ELH,International,International,15.0
27Q,GUA,International,International,15.0
13Q,YHM,International,International,15.0
LF,DCA,Domestic,Domestic,15.0
13Q,APC,Domestic,Domestic,15.0
J5,KTN,Domestic,Domestic,15.0
LF,SJU,Domestic,Domestic,15.0
0WQ,APA,Domestic,Domestic,15.0
XP,AZA,International,Domestic,15.0
13Q,AGS,Domestic,Domestic,15.0
14Q,ICT,International,Domestic,15.0
04Q,LGA,Domestic,Domestic,15.0
XP,AEX,International,Domestic,15.0
AN,PGO,Domestic,Domestic,15.0
27Q,OXR,Domestic,Domestic,14.0
2LQ,APF,International,Domestic,14.0
04Q,FWA,Domestic,Domestic,14.0
VJT,TLN,International,International,14.0
LF,FRG,Domestic,Domestic,14.0
04Q,EIS,International,International,14.0
27Q,RNO,Domestic,Domestic,14.0
7S,WNA,Domestic,Domestic,14.0
0WQ,HSH,Domestic,Domestic,14.0
2LQ,ELH,International,International,14.0
14Q,SJC,International,Domestic,14.0
27Q,MCO,International,Domestic,14.0
0WQ,GYR,Domestic,Domestic,14.0
0WQ,SMO,Domestic,Domestic,14.0
04Q,NY7,Domestic,Domestic,14.0
8V,IRC,Domestic,Domestic,14.0
27Q,SHV,Domestic,Domestic,14.0
04Q,BED,International,Domestic,14.0
13Q,YIP,International,Domestic,14.0
04Q,MGW,Domestic,Domestic,14.0
SVW,SNN,International,International,14.0
KAH,OLM,Domestic,Domestic,14.0
27Q,SWF,Domestic,Domestic,14.0
13Q,ORD,International,Domestic,14.0
LF,STL,International,Domestic,14.0
04Q,WWD,Domestic,Domestic,14.0
KAH,HQM,Domestic,Domestic,14.0
7S,GNU,Domestic,Domestic,14.0
LF,ISM,Domestic,Domestic,14.0
04Q,HIE,Domestic,Domestic,14.0
27Q,BHB,Domestic,Domestic,14.0
13Q,FRG,International,Domestic,14.0
04Q,VT1,Domestic,Domestic,14.0
04Q,JZI,Domestic,Domestic,14.0
LF,ICT,Domestic,Domestic,14.0
13Q,SFO,International,Domestic,14.0
13Q,MBS,International,Domestic,14.0
02Q,CTG,International,International,14.0
04Q,UBF,Domestic,Domestic,14.0
3F,EDA,Domestic,Domestic,14.0
CRV,JFK,International,Domestic,14.0
0WQ,TEB,International,Domestic,14.0
13Q,IDP,Domestic,Domestic,14.0
13Q,ANU,International,International,14.0
2O,KZB,Domestic,Domestic,14.0
0QQ,LTN,International,International,14.0
CRV,TLC,International,International,14.0
I4,KTN,International,Domestic,14.0
V8,BET,Domestic,Domestic,14.0
LF,SBD,Domestic,Domestic,14.0
7S,SVW,Domestic,Domestic,14.0
37Q,BGR,International,Domestic,14.0
LF,LWB,Domestic,Domestic,14.0
LF,SGR,International,Domestic,14.0
VJT,RAK,International,International,14.0
34Q,JFK,Domestic,Domestic,14.0
13Q,YSJ,International,International,14.0
27Q,PVR,International,International,14.0
7S,IGG,Domestic,Domestic,14.0
04Q,BDL,Domestic,Domestic,14.0
2AQ,TEB,International,Domestic,14.0
8V,OBU,Domestic,Domestic,14.0
LF,MWH,Domestic,Domestic,14.0
27Q,YPD,International,International,14.0
13Q,MEI,Domestic,Domestic,14.0
0WQ,BJC,Domestic,Domestic,14.0
VJT,FOR,International,International,14.0
7S,WTL,Domestic,Domestic,14.0
LF,BOI,Domestic,Domestic,14.0
37Q,FAB,International,International,13.0
04Q,LNS,Domestic,Domestic,13.0
27Q,FXE,International,Domestic,13.0
VJT,NHT,International,International,13.0
27Q,IAG,Domestic,Domestic,13.0
8E,PQS,Domestic,Domestic,13.0
14Q,COE,Domestic,Domestic,13.0
7S,BTI,Domestic,Domestic,13.0
2LQ,OPF,Domestic,Domestic,13.0
13Q,RDU,Domestic,Domestic,13.0
14Q,ONT,Domestic,Domestic,13.0
27Q,AGS,Domestic,Domestic,13.0
VJT,ZXD,International,International,13.0
NLQ,BOS,International,Domestic,13.0
13Q,PVR,International,International,13.0
0WQ,AZA,Domestic,Domestic,13.0
13Q,SJO,International,International,13.0
37Q,OAK,Domestic,Domestic,13.0
2O,BFB,Domestic,Domestic,13.0
0CQ,TEB,Domestic,Domestic,13.0
04Q,LEW,Domestic,Domestic,13.0
5V,ZXF,Domestic,Domestic,13.0
VJT,AGP,International,International,13.0
8V,ANV,Domestic,Domestic,13.0
8V,ABL,Domestic,Domestic,13.0
27Q,HAV,International,International,13.0
2UQ,TEB,International,Domestic,13.0
HBQ,HNH,Domestic,Domestic,13.0
27Q,FOK,International,Domestic,13.0
27Q,JDX,Domestic,Domestic,13.0
27Q,SEA,Domestic,Domestic,13.0
VJT,PMI,International,International,13.0
34Q,LAX,Domestic,Domestic,13.0
15Q,LBG,International,International,13.0
27Q,HNL,Domestic,Domestic,13.0
0CQ,SCL,International,International,13.0
DL,DFW,International,Domestic,13.0
3AQ,EAA,Domestic,Domestic,13.0
5V,DCK,Domestic,Domestic,13.0
0UQ,GVA,International,International,13.0
KAH,PUL,Domestic,Domestic,13.0
7S,VAK,Domestic,Domestic,13.0
27Q,ROG,Domestic,Domestic,13.0
7S,KVC,Domestic,Domestic,13.0
LF,BFI,Domestic,Domestic,13.0
AN,SAC,Domestic,Domestic,13.0
VJT,GRR,International,Domestic,13.0
KO,KLG,Domestic,Domestic,13.0
K2,SXP,Domestic,Domestic,13.0
04Q,CHO,Domestic,Domestic,13.0
4B,PSC,Domestic,Domestic,13.0
1ZQ,AGP,International,International,13.0
NLQ,YOW,International,International,13.0
VJT,ARN,International,International,13.0
K2,PQS,Domestic,Domestic,13.0
2AQ,YYT,International,International,13.0
NLQ,YQB,International,International,13.0
AN,UDD,Domestic,Domestic,13.0
CAZ,LAX,International,Domestic,13.0
04Q,PBI,Domestic,Domestic,13.0
AN,OXR,Domestic,Domestic,13.0
04Q,STX,International,Domestic,13.0
0WQ,SAN,International,Domestic,13.0
04Q,VGC,Domestic,Domestic,13.0
04Q,PNE,Domestic,Domestic,13.0
8E,EMK,Domestic,Domestic,13.0
04Q,WST,Domestic,Domestic,13.0
LF,CEZ,Domestic,Domestic,13.0
AN,AMA,Domestic,Domestic,13.0
LF,MLI,Domestic,Domestic,13.0
27Q,CEZ,Domestic,Domestic,13.0
VJT,GVA,International,International,13.0
13Q,BNA,International,Domestic,13.0
AJQ,MCO,Domestic,Domestic,13.0
LF,DSM,Domestic,Domestic,13.0
V8,KLG,Domestic,Domestic,13.0
27Q,LIH,Domestic,Domestic,13.0
25Q,BGR,Domestic,Domestic,13.0
Z3,PTH,Domestic,Domestic,13.0
VJT,SMF,International,Domestic,12.0
VJT,SAN,International,Domestic,12.0
27Q,BNA,International,Domestic,12.0
SVW,BGR,Domestic,Domestic,12.0
13Q,ABE,Domestic,Domestic,12.0
KO,7AK,Domestic,Domestic,12.0
13Q,JAX,International,Domestic,12.0
13Q,ANC,International,Domestic,12.0
13Q,YXY,International,International,12.0
LF,LTN,International,International,12.0
Z3,KCQ,Domestic,Domestic,12.0
27Q,VIS,Domestic,Domestic,12.0
LF,SJD,International,International,12.0
KO,GNU,Domestic,Domestic,12.0
V8,DUT,Domestic,Domestic,12.0
VJT,SXM,International,International,12.0
04Q,HVN,Domestic,Domestic,12.0
4B,ELP,Domestic,Domestic,12.0
13Q,MKC,International,Domestic,12.0
7H,RDB,Domestic,Domestic,12.0
KO,MOU,Domestic,Domestic,12.0
7H,WLK,Domestic,Domestic,12.0
27Q,GGT,International,International,12.0
13Q,OMA,Domestic,Domestic,12.0
VJT,YOW,International,International,12.0
LF,T1X,Domestic,Domestic,12.0
04Q,NH4,Domestic,Domestic,12.0
27Q,GRB,Domestic,Domestic,12.0
J5,PSG,Domestic,Domestic,12.0
VJT,TSN,International,International,12.0
KO,ILI,Domestic,Domestic,12.0
27Q,ORL,International,Domestic,12.0
AN,TRM,Domestic,Domestic,12.0
27Q,AXA,International,International,12.0
14Q,ICT,Domestic,Domestic,12.0
0WQ,BGR,Domestic,Domestic,12.0
H6,AET,Domestic,Domestic,12.0
I4,YPR,International,International,12.0
2UQ,EFD,Domestic,Domestic,12.0
VJT,RBA,International,International,12.0
VJT,BGI,International,International,12.0
27Q,JFK,International,Domestic,12.0
VJT,HNL,International,Domestic,12.0
0WQ,EGE,Domestic,Domestic,12.0
NLQ,FXE,International,Domestic,12.0
HBQ,PSG,Domestic,Domestic,12.0
3AQ,A1K,Domestic,Domestic,12.0
2E,SWD,Domestic,Domestic,12.0
13Q,SCF,Domestic,Domestic,12.0
K2,RSH,Domestic,Domestic,12.0
27Q,CHA,Domestic,Domestic,12.0
04Q,SDF,Domestic,Domestic,12.0
LF,JZT,Domestic,Domestic,12.0
15Q,FAB,International,International,12.0
VJT,BJV,International,International,12.0
LF,LAN,Domestic,Domestic,12.0
13Q,MSN,Domestic,Domestic,12.0
LF,REC,International,International,12.0
13Q,SFO,Domestic,Domestic,12.0
0WQ,LBG,International,International,12.0
13Q,SRQ,International,Domestic,12.0
8E,FAI,Domestic,Domestic,12.0
27Q,RSW,Domestic,Domestic,12.0
LF,HNL,Domestic,Domestic,12.0
CAZ,OPF,International,Domestic,12.0
LF,HKY,Domestic,Domestic,12.0
VJT,BDS,International,International,12.0
04Q,ACY,Domestic,Domestic,12.0
LF,SCH,Domestic,Domestic,12.0
LF,YOW,International,International,12.0
8E,MOU,Domestic,Domestic,12.0
7S,NIB,Domestic,Domestic,12.0
VJT,IBZ,International,International,12.0
15Q,BED,International,Domestic,12.0
7S,PAQ,Domestic,Domestic,12.0
LF,ORD,Domestic,Domestic,12.0
27Q,OGG,Domestic,Domestic,12.0
7S,AKP,Domestic,Domestic,12.0
27Q,NEW,Domestic,Domestic,12.0
04Q,CON,Domestic,Domestic,12.0
8V,WCR,Domestic,Domestic,12.0
8V,VIK,Domestic,Domestic,12.0
27Q,TVL,Domestic,Domestic,12.0
2O,A34,Domestic,Domestic,12.0
Q5,ANC,Domestic,Domestic,12.0
7S,ATT,Domestic,Domestic,12.0
8V,TKJ,Domestic,Domestic,12.0
K2,KGX,Domestic,Domestic,12.0
NLQ,DTW,International,Domestic,12.0
27Q,FLL,International,Domestic,11.0
0UQ,FAB,International,International,11.0
15Q,TEB,Domestic,Domestic,11.0
LF,MTH,Domestic,Domestic,11.0
2UQ,AUS,Domestic,Domestic,11.0
WRD,FNR,Domestic,Domestic,11.0
WRD,JNU,Domestic,Domestic,11.0
VJT,BSL,International,International,11.0
2RQ,LAX,International,Domestic,11.0
LF,ECP,Domestic,Domestic,11.0
0WQ,PVU,Domestic,Domestic,11.0
27Q,LIR,International,International,11.0
0WQ,SJD,International,International,11.0
0WQ,TEX,Domestic,Domestic,11.0
27Q,TUL,Domestic,Domestic,11.0
5V,BTI,Domestic,Domestic,11.0
0WQ,YYZ,International,International,11.0
5Y,NGU,Domestic,Domestic,11.0
14Q,SMF,International,Domestic,11.0
27Q,ORF,Domestic,Domestic,11.0
LF,UVF,International,International,11.0
LF,TRM,Domestic,Domestic,11.0
4B,RYE,Domestic,Domestic,11.0
04Q,CDW,Domestic,Domestic,11.0
LF,STC,Domestic,Domestic,11.0
8E,ANV,Domestic,Domestic,11.0
LF,PVR,International,International,11.0
8E,KGX,Domestic,Domestic,11.0
2O,NNK,Domestic,Domestic,11.0
27Q,GPT,Domestic,Domestic,11.0
27Q,GRK,Domestic,Domestic,11.0
27Q,GSO,Domestic,Domestic,11.0
13Q,LAS,Domestic,Domestic,11.0
27Q,GYY,Domestic,Domestic,11.0
27Q,HDN,Domestic,Domestic,11.0
04Q,HAR,Domestic,Domestic,11.0
8V,NIB,Domestic,Domestic,11.0
0WQ,BNA,Domestic,Domestic,11.0
LF,OKC,Domestic,Domestic,11.0
AN,BFL,Domestic,Domestic,11.0
V8,MCG,Domestic,Domestic,11.0
2O,EGX,Domestic,Domestic,11.0
2O,A65,Domestic,Domestic,11.0
7S,KWT,Domestic,Domestic,11.0
AN,NUQ,Domestic,Domestic,11.0
LF,LNY,Domestic,Domestic,11.0
VJT,HOU,International,Domestic,11.0
04Q,SHD,Domestic,Domestic,11.0
0J,KIR,International,International,11.0
SVW,CGN,International,International,11.0
27Q,BED,International,Domestic,11.0
04Q,PHF,Domestic,Domestic,11.0
Z3,KCL,Domestic,Domestic,11.0
CRV,BGI,International,International,11.0
LF,ABE,Domestic,Domestic,11.0
2UQ,PSM,International,Domestic,11.0
5V,SHX,Domestic,Domestic,11.0
SVW,MIA,Domestic,Domestic,11.0
K2,ANV,Domestic,Domestic,11.0
02Q,YHZ,International,International,11.0
5V,SVS,Domestic,Domestic,11.0
LF,GRB,Domestic,Domestic,11.0
K2,SCM,Domestic,Domestic,11.0
0CQ,EWR,International,Domestic,11.0
GV,TKA,Domestic,Domestic,11.0
04Q,ROA,Domestic,Domestic,11.0
LF,GRR,Domestic,Domestic,11.0
Z3,KKU,Domestic,Domestic,11.0
SVW,FAB,International,International,11.0
AN,DAL,Domestic,Domestic,11.0
CRV,OLB,International,International,11.0
CRV,OPF,International,Domestic,11.0
VJT,SBA,International,Domestic,11.0
13Q,PWK,International,Domestic,11.0
7S,KPN,Domestic,Domestic,11.0
1ZQ,LAX,International,Domestic,11.0
LF,AGC,Domestic,Domestic,11.0
1YQ,STX,Domestic,Domestic,11.0
LF,CXO,International,Domestic,11.0
2UQ,CMH,International,Domestic,11.0
VJT,FLR,International,International,11.0
7H,NUI,Domestic,Domestic,11.0
4W,HUS,Domestic,Domestic,11.0
VJT,MHH,International,International,11.0
02Q,JAX,International,Domestic,11.0
17Q,BOS,International,Domestic,11.0
2UQ,FAB,International,International,11.0
04Q,SRQ,Domestic,Domestic,11.0
LF,JST,Domestic,Domestic,11.0
04Q,YIP,Domestic,Domestic,11.0
13Q,YQG,International,International,11.0
13Q,BED,Domestic,Domestic,10.0
0WQ,ELH,International,International,10.0
8E,DCK,Domestic,Domestic,10.0
2HQ,IFP,Domestic,Domestic,10.0
04Q,FDY,Domestic,Domestic,10.0
13Q,SBN,International,Domestic,10.0
27Q,YQG,International,International,10.0
27Q,ROC,Domestic,Domestic,10.0
14Q,TEB,Domestic,Domestic,10.0
4W,KYU,Domestic,Domestic,10.0
Z3,KNK,Domestic,Domestic,10.0
27Q,LGA,International,Domestic,10.0
25Q,MIA,Domestic,Domestic,10.0
LF,QCX,Domestic,Domestic,10.0
27Q,ACY,Domestic,Domestic,10.0
27Q,TEX,Domestic,Domestic,10.0
13Q,IAD,Domestic,Domestic,10.0
27Q,AEY,International,International,10.0
HBQ,BNF,Domestic,Domestic,10.0
0WQ,TRM,Domestic,Domestic,10.0
27Q,STT,Domestic,Domestic,10.0
04Q,GAI,Domestic,Domestic,10.0
CRV,AFW,International,Domestic,10.0
I4,GST,Domestic,Domestic,10.0
SVW,TEB,Domestic,Domestic,10.0
04Q,YQB,International,International,10.0
LF,JAX,Domestic,Domestic,10.0
27Q,SUX,Domestic,Domestic,10.0
VJT,KIN,International,International,10.0
8E,SCM,Domestic,Domestic,10.0
27Q,YOW,International,International,10.0
04Q,BNA,Domestic,Domestic,10.0
7S,PHO,Domestic,Domestic,10.0
27Q,MNZ,International,Domestic,10.0
04Q,FRY,Domestic,Domestic,10.0
8V,KGX,Domestic,Domestic,10.0
VJT,MTJ,International,Domestic,10.0
WL,CFG,International,International,10.0
VJT,LEX,International,Domestic,10.0
27Q,TPA,International,Domestic,10.0
8V,EMK,Domestic,Domestic,10.0
5V,AET,Domestic,Domestic,10.0
13Q,BCT,International,Domestic,10.0
LF,SNA,Domestic,Domestic,10.0
1ZQ,LAX,Domestic,Domestic,10.0
27Q,STX,International,Domestic,10.0
VJT,BHM,International,Domestic,10.0
27Q,JZT,Domestic,Domestic,10.0
15Q,IAD,International,Domestic,10.0
04Q,CMH,Domestic,Domestic,10.0
5V,A63,Domestic,Domestic,10.0
27Q,AZ3,Domestic,Domestic,10.0
0WQ,AWK,Domestic,Domestic,10.0
1ZQ,SFO,Domestic,Domestic,10.0
VJT,TTN,International,Domestic,10.0
04Q,LEX,Domestic,Domestic,10.0
0WQ,ANC,International,Domestic,10.0
LF,SZG,International,International,10.0
1UQ,CLE,International,Domestic,10.0
LF,CEU,Domestic,Domestic,10.0
LF,SXM,International,International,10.0
4B,GWO,Domestic,Domestic,10.0
3F,PTD,Domestic,Domestic,10.0
27Q,CDW,Domestic,Domestic,10.0
0CQ,TEB,International,Domestic,10.0
K2,A37,Domestic,Domestic,10.0
14Q,VNY,International,Domestic,10.0
Z3,AKN,Domestic,Domestic,10.0
04Q,PUJ,International,International,10.0
0J,IAD,International,Domestic,10.0
0UQ,BOS,International,Domestic,10.0
14Q,YBL,International,International,10.0
LF,CLE,Domestic,Domestic,10.0
27Q,TYS,Domestic,Domestic,10.0
0QQ,LBA,International,International,10.0
2RQ,TEB,International,Domestic,10.0
04Q,RME,Domestic,Domestic,10.0
0WQ,BCT,Domestic,Domestic,10.0
VJT,SJO,International,International,10.0
27Q,SLU,International,International,10.0
LF,MMU,Domestic,Domestic,10.0
27Q,AHN,Domestic,Domestic,10.0
VJT,APA,International,Domestic,10.0
04Q,CTH,Domestic,Domestic,10.0
27Q,CMH,International,Domestic,10.0
04Q,PCT,Domestic,Domestic,10.0
2UQ,DWH,Domestic,Domestic,10.0
4B,ELD,Domestic,Domestic,10.0
0CQ,BED,Domestic,Domestic,10.0
15Q,CPH,International,International,10.0
1HQ,BGR,International,Domestic,10.0
27Q,ATW,Domestic,Domestic,10.0
LF,BOD,International,International,10.0
27Q,PHL,International,Domestic,10.0
27Q,AUA,International,International,10.0
VJT,COR,International,International,10.0
AN,STS,Domestic,Domestic,10.0
13Q,BOS,Domestic,Domestic,10.0
GCQ,ORL,Domestic,Domestic,9.0
LF,SDJ,International,International,9.0
VJT,HAM,International,International,9.0
AN,TUL,Domestic,Domestic,9.0
LF,UST,Domestic,Domestic,9.0
Z3,KPV,Domestic,Domestic,9.0
4B,RKS,Domestic,Domestic,9.0
LF,UGN,Domestic,Domestic,9.0
GCQ,LIS,International,International,9.0
VJT,LYS,International,International,9.0
13Q,CLT,International,Domestic,9.0
GCQ,OPF,International,Domestic,9.0
GCQ,LAS,Domestic,Domestic,9.0
GCQ,VNY,International,Domestic,9.0
GCQ,TEB,Domestic,Domestic,9.0
GCQ,VNY,Domestic,Domestic,9.0
FYQ,ANR,International,International,9.0
04Q,SKB,International,International,9.0
27Q,MCI,Domestic,Domestic,9.0
V8,AKP,Domestic,Domestic,9.0
LF,GVL,Domestic,Domestic,9.0
27Q,MN7,Domestic,Domestic,9.0
0WQ,XNA,Domestic,Domestic,9.0
V8,KKH,Domestic,Domestic,9.0
04Q,PA6,Domestic,Domestic,9.0
FP,GVA,International,International,9.0
27Q,MLB,Domestic,Domestic,9.0
13Q,YSB,International,International,9.0
K2,SHX,Domestic,Domestic,9.0
04Q,ORH,Domestic,Domestic,9.0
2KQ,LTN,International,International,9.0
I4,HYL,Domestic,Domestic,9.0
7S,ENA,Domestic,Domestic,9.0
27Q,NUQ,Domestic,Domestic,9.0
1XQ,LTN,International,International,9.0
3AQ,UGI,Domestic,Domestic,9.0
LF,BIO,International,International,9.0
2LQ,BBC,Domestic,Domestic,9.0
13Q,DSM,Domestic,Domestic,9.0
V8,GAL,Domestic,Domestic,9.0
24Q,LIN,International,International,9.0
14Q,YXX,International,International,9.0
7S,KWK,Domestic,Domestic,9.0
3AQ,ILI,Domestic,Domestic,9.0
04Q,BDL,International,Domestic,9.0
13Q,PIT,Domestic,Domestic,9.0
7S,KSM,Domestic,Domestic,9.0
15Q,MIA,Domestic,Domestic,9.0
LF,SYR,Domestic,Domestic,9.0
2UQ,TEB,Domestic,Domestic,9.0
27Q,GSP,Domestic,Domestic,9.0
VJT,TSE,International,International,9.0
13Q,LAX,Domestic,Domestic,9.0
27Q,SCH,Domestic,Domestic,9.0
2RQ,AGP,International,International,9.0
34Q,BFI,International,Domestic,9.0
0WQ,RDM,Domestic,Domestic,9.0
VJT,SNR,International,International,9.0
13Q,JEF,Domestic,Domestic,9.0
Z3,EGX,Domestic,Domestic,9.0
34Q,DFW,International,Domestic,9.0
2O,KKL,Domestic,Domestic,9.0
GV,ANV,Domestic,Domestic,9.0
VJT,SDF,International,Domestic,9.0
13Q,RDU,International,Domestic,9.0
V8,KPN,Domestic,Domestic,9.0
LF,SWO,Domestic,Domestic,9.0
04Q,LBE,Domestic,Domestic,9.0
AN,PVU,Domestic,Domestic,9.0
27Q,FRG,International,Domestic,9.0
2UQ,BMA,International,International,9.0
WRD,CYM,Domestic,Domestic,9.0
15Q,OXF,International,International,9.0
13Q,MDW,Domestic,Domestic,9.0
13Q,MCI,International,Domestic,9.0
7H,HPB,Domestic,Domestic,9.0
GV,ANI,Domestic,Domestic,9.0
V8,RSH,Domestic,Domestic,9.0
04Q,BTV,International,Domestic,9.0
13Q,MTY,International,International,9.0
27Q,BUR,Domestic,Domestic,9.0
1AQ,CHS,Domestic,Domestic,9.0
2UQ,MIA,Domestic,Domestic,9.0
0QQ,MOT,International,Domestic,9.0
27Q,EWR,International,Domestic,9.0
27Q,YQX,International,International,9.0
27Q,FCM,Domestic,Domestic,9.0
0J,TEB,International,Domestic,9.0
AN,PGA,Domestic,Domestic,9.0
0WQ,BUF,Domestic,Domestic,9.0
04Q,GTY,Domestic,Domestic,9.0
2O,CDB,Domestic,Domestic,9.0
8E,KSM,Domestic,Domestic,9.0
LF,KOA,Domestic,Domestic,9.0
VJT,BUR,International,Domestic,9.0
04Q,BCT,Domestic,Domestic,9.0
3AQ,MLY,Domestic,Domestic,9.0
13Q,BWI,Domestic,Domestic,9.0
13Q,BWI,International,Domestic,9.0
MW,BUR,Domestic,Domestic,9.0
14Q,BZN,Domestic,Domestic,9.0
8E,MLL,Domestic,Domestic,9.0
VJT,MUC,International,International,9.0
SVW,HPN,International,Domestic,9.0
7S,PTU,Domestic,Domestic,9.0
15Q,YYZ,International,International,9.0
7S,RDB,Domestic,Domestic,9.0
26Q,BOS,International,Domestic,9.0
AN,FVO,Domestic,Domestic,9.0
VJT,EGE,International,Domestic,9.0
5V,MLY,Domestic,Domestic,9.0
7S,BTT,Domestic,Domestic,9.0
H6,VEE,Domestic,Domestic,9.0
0WQ,LQK,Domestic,Domestic,9.0
04Q,YXU,International,International,9.0
LF,ACK,Domestic,Domestic,9.0
VJT,ADW,International,Domestic,9.0
34Q,NAP,International,International,9.0
27Q,ILM,Domestic,Domestic,9.0
LF,LGB,Domestic,Domestic,9.0
13Q,SAT,Domestic,Domestic,9.0
8V,SCC,Domestic,Domestic,9.0
0WQ,ECP,Domestic,Domestic,9.0
VJT,CTG,International,International,9.0
2O,09A,Domestic,Domestic,9.0
AN,SMF,Domestic,Domestic,9.0
04Q,GON,International,Domestic,9.0
KFQ,LBG,International,International,9.0
14Q,PDX,International,Domestic,9.0
CRV,IAD,International,Domestic,9.0
13Q,SDF,Domestic,Domestic,9.0
J5,PTD,Domestic,Domestic,9.0
5V,TKJ,Domestic,Domestic,9.0
2AQ,LAS,Domestic,Domestic,9.0
0WQ,IAH,Domestic,Domestic,9.0
GCQ,SFO,Domestic,Domestic,9.0
LF,SJC,Domestic,Domestic,8.0
27Q,YHZ,International,International,8.0
LF,CSG,Domestic,Domestic,8.0
13Q,FCA,International,Domestic,8.0
27Q,UST,Domestic,Domestic,8.0
LF,FYV,Domestic,Domestic,8.0
GV,HCR,Domestic,Domestic,8.0
LF,AIK,Domestic,Domestic,8.0
7S,ORV,Domestic,Domestic,8.0
14Q,SCF,Domestic,Domestic,8.0
13Q,GRB,International,Domestic,8.0
LF,1TN,Domestic,Domestic,8.0
13Q,SBM,Domestic,Domestic,8.0
LF,PAH,Domestic,Domestic,8.0
LF,LNS,Domestic,Domestic,8.0
27Q,SAT,International,Domestic,8.0
27Q,SBM,Domestic,Domestic,8.0
14Q,FLL,Domestic,Domestic,8.0
14Q,GEG,Domestic,Domestic,8.0
LF,NAP,International,International,8.0
14Q,GTF,Domestic,Domestic,8.0
14Q,MWH,International,Domestic,8.0
V8,TLT,Domestic,Domestic,8.0
13Q,LIH,Domestic,Domestic,8.0
13Q,OGG,Domestic,Domestic,8.0
13Q,OAK,International,Domestic,8.0
7S,MXY,Domestic,Domestic,8.0
14Q,MDW,Domestic,Domestic,8.0
14Q,KOA,International,Domestic,8.0
27Q,SWF,International,Domestic,8.0
13Q,SOP,Domestic,Domestic,8.0
14Q,BNA,Domestic,Domestic,8.0
27Q,PHX,International,Domestic,8.0
04Q,BGM,Domestic,Domestic,8.0
27Q,PDX,International,Domestic,8.0
LF,CIA,International,International,8.0
LF,GCM,International,International,8.0
13Q,TYS,International,Domestic,8.0
27Q,TWF,Domestic,Domestic,8.0
LF,GNV,Domestic,Domestic,8.0
LF,GSB,Domestic,Domestic,8.0
LF,GSO,Domestic,Domestic,8.0
LF,BTR,Domestic,Domestic,8.0
7S,SHH,Domestic,Domestic,8.0
LF,IFP,Domestic,Domestic,8.0
13Q,SWF,International,Domestic,8.0
4B,TTD,Domestic,Domestic,8.0
14Q,ANC,International,Domestic,8.0
27Q,PLN,Domestic,Domestic,8.0
14Q,AUS,Domestic,Domestic,8.0
LF,RAP,Domestic,Domestic,8.0
LF,IAG,Domestic,Domestic,8.0
LF,AVP,Domestic,Domestic,8.0
13Q,SSI,Domestic,Domestic,8.0
14Q,SFO,Domestic,Domestic,8.0
13Q,BTV,International,Domestic,8.0
8E,MRI,Domestic,Domestic,8.0
NLQ,FAR,International,Domestic,8.0
5V,RLU,Domestic,Domestic,8.0
CAZ,MMU,International,Domestic,8.0
04Q,GTU,Domestic,Domestic,8.0
3F,WHD,Domestic,Domestic,8.0
I4,KCC,Domestic,Domestic,8.0
VJT,GLA,International,International,8.0
VJT,SAV,International,Domestic,8.0
27Q,ALS,Domestic,Domestic,8.0
27Q,ISW,Domestic,Domestic,8.0
04Q,SBN,Domestic,Domestic,8.0
0BQ,EWR,International,Domestic,8.0
04Q,PDK,Domestic,Domestic,8.0
NLQ,JAN,International,Domestic,8.0
0BQ,AEP,International,International,8.0
36Q,SNN,International,International,8.0
AN,VCV,Domestic,Domestic,8.0
37Q,FLL,Domestic,Domestic,8.0
AN,MFR,Domestic,Domestic,8.0
37Q,GCM,International,International,8.0
AN,ELP,Domestic,Domestic,8.0
8E,VAK,Domestic,Domestic,8.0
24Q,TEB,International,Domestic,8.0
4B,GUC,Domestic,Domestic,8.0
AN,TVL,Domestic,Domestic,8.0
0WQ,MSP,Domestic,Domestic,8.0
CRV,FAB,International,International,8.0
HBQ,TKE,Domestic,Domestic,8.0
VJT,DTW,International,Domestic,8.0
0WQ,PDX,Domestic,Domestic,8.0
AN,SNS,Domestic,Domestic,8.0
KE,GMP,International,International,8.0
27Q,AR1,Domestic,Domestic,8.0
27Q,HND,International,International,8.0
27Q,BTR,Domestic,Domestic,8.0
4B,BDL,Domestic,Domestic,8.0
0Q,JFK,International,Domestic,8.0
27Q,CHS,Domestic,Domestic,8.0
2UQ,BHD,International,International,8.0
17Q,IAD,International,Domestic,8.0
